Timestamp,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
1280,-11.35662,-0.2908636,0.4981082,9.354544,-1.465957,0.289391,-0.08156469,-0.0001707547,0,2.030761,-1.645502,-14.11743,12.74949,-0.0979654,-1.147736,-6.938111,0.006044718,-0.1027921,4.032306,-3.716217,-13.21651,0.8154138,-1.360464,0.5824909,-14.53201,-2.302532,15.55646,-1.154705,-1.916425,-3.639091,6.870012,-6.234426,-0.8632076,1.696506,-18.3083,-1.116275,-7.925681,-1.623556,2.455909,25.04925,-4.334677,-6.743431,0.2940859,5.326823,-1.53542,9.652516,-6.646614,-2.29038,4.427309,-25.44215,-0.1341704
1290,-11.35142,-0.2854746,0.4792896,9.324409,-1.475266,0.3045456,0,-0.0001775849,0,1.99066,-1.629512,-14.14901,12.79409,-0.08675706,-1.15267,-7.009974,0.006181321,-0.1046783,4.021754,-3.759862,-13.18686,0.7959845,-1.399492,0.6003569,-14.55272,-2.29913,15.5366,-1.077745,-1.926915,-3.823649,6.821477,-6.242574,-0.866827,1.379701,-18.3401,-1.183495,-7.915619,-1.636035,2.465692,25.03107,-4.353679,-6.757522,0.234068,5.340563,-1.485546,9.656651,-6.690444,-2.359164,4.515922,-25.39598,-0.1008706
1300,-11.34545,-0.2800651,0.4614008,9.371694,-1.483387,0.3304307,-0.07912937,-0.0001707547,0,2.017418,-1.656437,-14.18645,12.84173,-0.07627955,-1.156906,-7.09116,0.006358906,-0.1046783,4.013321,-3.808766,-13.15793,0.7805943,-1.437577,0.6161205,-14.57753,-2.302102,15.51957,-1.01317,-1.929047,-4.025481,6.772191,-6.257669,-0.8677295,1.162475,-18.32762,-1.242381,-7.904402,-1.646458,2.479308,25.00358,-4.364327,-6.773263,0.1690205,5.347897,-1.419894,9.668126,-6.733357,-2.41986,4.614352,-25.39899,-0.05595291
1310,-11.33812,-0.2739316,0.4445539,9.336815,-1.491085,0.354982,0,-0.0001844151,0,1.979519,-1.641513,-14.22587,12.88731,-0.06677876,-1.163988,-7.17403,0.006550151,-0.1083524,4.004577,-3.860751,-13.12574,0.7717707,-1.473927,0.6296288,-14.61018,-2.31079,15.50992,-0.964895,-1.915813,-4.267625,6.729776,-6.298445,-0.842791,1.196322,-18.3476,-1.244112,-7.894686,-1.653999,2.497165,24.9681,-4.370467,-6.796561,0.09278741,5.351926,-1.339892,9.686533,-6.779052,-2.47156,4.554749,-25.33092,-0.06255726
1320,-11.32782,-0.2685221,0.4288719,9.336668,-1.499192,0.3789758,0,-0.0001775849,0,1.976947,-1.648562,-14.26131,12.93326,-0.05700476,-1.177195,-7.266686,0.006741397,-0.1101434,3.998215,-3.917079,-13.08838,0.7674484,-1.50844,0.6422443,-14.65216,-2.318009,15.50591,-0.930201,-1.880344,-4.542472,6.700044,-6.374506,-0.8076981,1.235272,-18.37574,-1.242853,-7.886551,-1.662591,2.518783,24.92578,-4.371526,-6.823461,0,5.355732,-1.245854,9.710959,-6.835162,-2.508348,4.512798,-25.26475,-0.06255726
1330,-11.31613,-0.2634472,0.4154301,9.341635,-1.507409,0.3976209,0,-0.0001639245,0,1.982384,-1.661717,-14.29021,12.97657,-0.04730589,-1.195831,-7.359381,0.006946302,-0.1119058,3.992038,-3.976044,-13.04795,0.762332,-1.539852,0.652521,-14.70992,-2.321424,15.49451,-0.9059024,-1.808618,-4.833267,6.68683,-6.492471,-0.8035691,1.447127,-18.26361,-1.183329,-7.874945,-1.679311,2.547143,24.87595,-4.369238,-6.84616,-0.08156469,5.359902,-1.134071,9.7433,-6.90429,-2.532423,4.501847,-25.19007,-0.05233916
1340,-11.30219,-0.2603737,0.4063823,9.373119,-1.516753,0.4130683,-0.09278741,-0.0001775849,0,2.015283,-1.69345,-14.31074,13.0147,-0.03622732,-1.214182,-7.447479,0.007123888,-0.1101434,3.985116,-4.030092,-13.0149,0.7566639,-1.567105,0.6667597,-14.78055,-2.317217,15.46857,-0.8833739,-1.688528,-5.11965,6.693455,-6.664721,-0.8764802,1.533656,-18.32576,-1.178856,-7.861898,-1.701018,2.576179,24.82606,-4.363487,-6.863528,-0.2349025,5.349472,-0.9332293,9.830654,-6.984579,-2.635594,4.512277,-25.11498,-0.04845664
1350,-11.28676,-0.257908,0.4020255,9.316859,-1.526247,0.429328,0,-0.0001707547,0,1.977244,-1.675063,-14.3314,13.04759,-0.02574981,-1.230034,-7.530201,0.007294642,-0.1136409,3.979461,-4.082472,-12.99093,0.7538139,-1.592486,0.6887025,-14.85944,-2.314355,15.43137,-0.8704314,-1.521228,-5.39253,6.746193,-6.912247,-1.077927,1.644015,-18.46219,-1.167849,-7.852805,-1.72047,2.60256,24.7766,-4.353877,-6.879969,-0.3443497,5.353097,-0.8020008,9.885906,-7.071999,-2.671078,4.533368,-25.0291,-0.03956468
1360,-11.25281,-0.2541172,0.4102162,9.313738,-1.544763,0.4747775,-0.04845664,-0.0001844151,0,2.005157,-1.697596,-14.3642,13.14726,-0.006959963,-1.286488,-7.77342,0.007759095,-0.1153499,4.016296,-4.197295,-12.93251,0.7457234,-1.641875,0.7287365,-15.05349,-2.319717,15.35831,-0.901572,-1.04155,-5.915702,7.102991,-7.670924,-1.951741,1.525852,-18.71413,-1.14995,-7.837568,-1.734533,2.669098,24.70158,-4.323674,-6.910123,-0.5709552,5.384378,-0.5240804,10.01371,-7.293242,-2.740812,4.633753,-25.05172,0
1380,-11.23223,-0.2531473,0.4233615,9.278516,-1.55658,0.5000685,0,-0.0001707547,0,1.996746,-1.691257,-14.37504,13.24905,0.001488981,-1.363292,-8.00354,0.008216717,-0.1203313,4.054778,-4.299905,-12.85563,0.7303458,-1.667809,0.7375443,-15.16795,-2.319969,15.30969,-0.9392031,-0.7143636,-6.17139,7.382938,-8.272438,-2.682121,2.059186,-19.35766,-1.050902,-7.813665,-1.728714,2.719086,24.62876,-4.304173,-6.922318,-0.6775311,5.418842,-0.3676008,10.08032,-7.433438,-2.765625,4.760739,-24.71096,0
1390,-11.20918,-0.2505382,0.4436728,9.246818,-1.569564,0.5326577,0,-0.0001775849,0,1.999391,-1.692473,-14.38321,13.37946,0.008851925,-1.479623,-8.293868,0.008879246,-0.1266688,4.074676,-4.437424,-12.74181,0.7102429,-1.695629,0.7370135,-15.29611,-2.319744,15.23773,-0.9803861,-0.3674413,-6.423445,7.718081,-8.932494,-3.645347,2.2885,-20.09018,-1.002101,-7.777611,-1.71084,2.779181,24.54506,-4.276948,-6.92903,-0.7813459,5.46221,-0.2032391,10.15154,-7.585034,-2.787339,4.814993,-24.83762,0.02797646
1400,-11.18639,-0.2441383,0.4710537,9.222749,-1.582104,0.5767518,0,-0.0001707547,0,2.010616,-1.70112,-14.39471,13.5207,0.01592117,-1.605716,-8.602064,0.009603246,-0.1297215,4.072753,-4.592558,-12.6224,0.6988559,-1.725818,0.7451985,-15.42974,-2.296788,15.17351,-1.022782,-0.01978234,-6.628487,8.081747,-9.628845,-4.842581,2.52902,-21.04703,-0.9602193,-7.734009,-1.688348,2.864779,24.46554,-4.240004,-6.933303,-0.8970026,5.508048,-0.06063842,10.23472,-7.732826,-2.799532,4.948468,-24.69639,0.03956468
1410,-11.16576,-0.2345829,0.5000685,9.224837,-1.595901,0.6361217,-0.04845664,-0.0001707547,0,2.046314,-1.726952,-14.41864,13.66127,0.02518291,-1.723401,-8.903731,0.01042287,-0.1356209,4.061823,-4.761742,-12.51074,0.6778198,-1.749792,0.7446731,-15.5778,-2.245923,15.11738,-1.03571,0.4010509,-6.784577,8.44978,-10.39596,-6.250719,2.812647,-22.25153,-0.9078444,-7.691105,-1.676777,2.928707,24.37902,-4.19405,-6.912478,-1.018564,5.546906,0.07541212,10.3434,-7.871253,-2.793933,5.065581,-24.54819,0.02797646
1420,-11.14454,-0.2234701,0.5315546,9.180099,-1.611863,0.7192771,0,-0.0001912453,0,2.042006,-1.725169,-14.46797,13.79554,0.03506619,-1.845572,-9.18806,0.01142008,-0.14537,4.038518,-4.930802,-12.39833,0.6474031,-1.780391,0.7551107,-15.70438,-2.17644,15.04879,-1.009688,0.8388348,-6.892679,8.823431,-11.19983,-7.757726,3.107279,-23.59164,-0.8329825,-7.64542,-1.658384,2.982422,24.31235,-4.135434,-6.878657,-1.155213,5.592087,0.1930826,10.4895,-8.005419,-2.737668,5.349729,-24.12943,0
1430,-11.12445,-0.2095297,0.5675176,9.196568,-1.626732,0.8381346,-0.06255726,-0.0001707547,0,2.083281,-1.752012,-14.54781,13.91694,0.04182125,-1.987905,-9.436027,0.01258121,-0.1545051,4.003501,-5.088211,-12.26942,0.6019843,-1.82392,0.7669383,-15.81506,-2.10641,14.96541,-0.9215358,1.304913,-6.986983,9.204705,-12.05056,-9.178023,3.478403,-24.99468,-0.7019292,-7.58998,-1.630735,3.038862,24.25962,-4.058697,-6.830959,-1.311644,5.647051,0.3224874,10.68143,-8.147842,-2.606093,5.55425,-23.99262,0
1440,-11.10337,-0.193349,0.6019843,9.156395,-1.642811,0.9707584,0,-0.0001707547,0,2.067154,-1.733734,-14.64791,14.02678,0.04601498,-2.148401,-9.651316,0.01381064,-0.1678588,3.961212,-5.226488,-12.12424,0.5485832,-1.881089,0.7778319,-15.91414,-2.029215,14.88797,-0.7865875,1.783118,-7.109872,9.630862,-12.93956,-10.36971,3.922961,-26.2701,-0.4849715,-7.530748,-1.589911,3.101541,24.21835,-3.973442,-6.780931,-1.494362,5.710794,0.4847932,10.91603,-8.302252,-2.40428,5.807516,-23.83389,0.05595291
1450,-11.07898,-0.1759047,0.6327289,9.148793,-1.659374,1.099495,0,-0.0001775849,0,2.073299,-1.715894,-14.74935,14.12233,0.04925932,-2.316466,-9.838952,0.01495811,-0.1769387,3.915767,-5.342328,-11.97349,0.4933717,-1.952191,0.7922885,-15.99596,-1.983255,14.81419,-0.6049027,2.266845,-7.278967,10.10198,-13.88797,-11.25806,4.472995,-27.24899,-0.14537,-7.475407,-1.527743,3.160997,24.18835,-3.883003,-6.733972,-1.703298,5.778181,0.6747476,11.18958,-8.465179,-2.148492,6.227213,-23.74066,0.1384764
1460,-11.04038,-0.1519512,0.667053,9.129163,-1.670186,1.223014,0,-0.0001775849,0,2.076788,-1.685288,-14.84426,14.17633,0.0461994,-2.488528,-9.968748,0.01590068,-0.1855749,3.855138,-5.430253,-11.82447,0.4401304,-2.034365,0.8190054,-16.04815,-1.952416,14.73091,-0.3835945,2.762013,-7.50995,10.62041,-14.90642,-11.75235,5.057569,-27.81093,0.2967354,-7.426424,-1.440972,3.206195,24.17485,-3.794286,-6.696121,-1.927423,5.843954,0.8757532,11.48429,-8.637294,-1.841538,6.745902,-23.64029,0.2373883
1470,-10.99813,-0.1304156,0.6906884,9.105024,-1.685581,1.382676,0,-0.0001912453,0,2.078672,-1.640816,-14.98228,14.21442,0.04891099,-2.642344,-10.08065,0.01674079,-0.191797,3.80246,-5.502482,-11.68521,0.3784592,-2.125842,0.8531751,-16.08386,-1.914823,14.64798,-0.1251145,3.245582,-7.776109,11.20033,-15.98275,-11.80091,5.668666,-27.94465,0.8329825,-7.371103,-1.333711,3.239907,24.16897,-3.700576,-6.651248,-2.145301,5.90392,1.084928,11.79261,-8.809046,-1.478432,7.297105,-23.44833,0.3238513
1480,-10.94334,-0.1067832,0.7162784,9.066464,-1.699488,1.500374,0,-0.0001775849,0,2.077731,-1.586954,-15.07843,14.21017,0.05236023,-2.783404,-10.1371,0.01742381,-0.1988102,3.742457,-5.54944,-11.56242,0.2859903,-2.226293,0.8816,-16.12514,-1.834657,14.54292,0.2220564,3.672318,-8.076788,11.71067,-17.09155,-11.34545,6.361651,-27.6736,1.458845,-7.285454,-1.213943,3.274827,24.15358,-3.601047,-6.580642,-2.32094,5.960162,1.302497,12.10188,-8.979602,-1.053692,8.014251,-23.18456,0.4238235
1490,-10.87462,-0.08050061,0.7467723,9.009615,-1.712854,1.645205,0,-0.0001775849,0,2.074526,-1.54462,-15.19979,14.15347,0.05758533,-2.920876,-10.12368,0.01790193,-0.2046302,3.670292,-5.569787,-11.45158,0.1545051,-2.335303,0.9059024,-16.18336,-1.695219,14.41486,0.533025,4.11975,-8.388886,12.31341,-18.21968,-10.39792,6.879285,-26.81295,2.008181,-7.162865,-1.0793,3.306182,24.12756,-3.511031,-6.486369,-2.434617,6.009162,1.51247,12.395,-9.146224,-0.5489398,8.777314,-22.94881,0.5200178
1500,-10.78821,-0.05393801,0.7795909,8.955654,-1.728694,1.843238,-0.04423466,-0.0001912453,0,2.097232,-1.530338,-15.37396,14.04399,0.06768718,-3.064585,-10.0462,0.01829125,-0.2112177,3.592214,-5.561782,-11.33976,0,-2.450563,0.9295698,-16.26531,-1.498311,14.25192,0.8742447,4.546398,-8.720137,12.95121,-19.25665,-9.036637,7.168532,-25.27487,2.424708,-7.004963,-0.9213925,3.328549,24.08732,-3.428284,-6.366735,-2.505382,6.049317,1.698736,12.69784,-9.310722,0.06852804,9.599334,-22.62194,0.5888388
1510,-10.68681,-0.02815404,0.8156537,8.835245,-1.750502,2.090502,-0.02797646,-0.0001844151,0,2.07839,-1.5126,-15.60634,13.89006,0.08437333,-3.213088,-9.913061,0.01870106,-0.2185032,3.511622,-5.528451,-11.2243,-0.2112177,-2.574599,0.964895,-16.3646,-1.272375,14.03692,1.367306,5.19765,-9.30366,13.61226,-20.36926,-7.005103,6.868699,-25.9245,2.780378,-6.827283,-0.7448458,3.329961,24.04673,-3.363916,-6.241145,-2.524372,6.078155,1.841419,12.99715,-9.46124,0.8149337,9.646323,-22.95312,0.7579558
1520,-10.5738,-0.001120151,0.8593453,9.274152,-1.749102,2.415246,-1.093069,-0.0002049057,0,2.543452,-1.832294,-15.88144,13.7243,0.1032725,-3.361035,-9.776541,0.01894695,-0.2246844,3.439003,-5.481548,-11.11524,-0.4201138,-2.699434,1.026792,-16.47622,-1.056268,13.79213,1.719991,5.252961,-9.476191,14.13474,-20.92135,-5.247587,6.803513,-20.44458,2.673495,-6.653371,-0.5729504,3.300374,24.01445,-3.332108,-6.120549,-2.499828,6.086857,1.927766,13.29381,-9.590009,1.659064,10.64529,-22.43194,0.8320423
1530,-10.45747,0.03226581,0.9164255,10.15939,-1.713387,2.790989,-3.082801,-0.0001912453,0,3.383966,-2.406938,-16.17323,13.70044,0.1103554,-3.48852,-9.923787,0.02007393,-0.234068,3.487285,-5.505276,-11.02936,-0.6158028,-2.830021,1.117151,-16.58185,-0.8756303,13.54258,2.355345,5.4574,-10.0849,14.59154,-21.40227,-2.740669,6.096189,-17.52999,2.512636,-6.527685,-0.4216344,3.228163,23.9922,-3.327095,-6.026557,-2.446966,6.080315,1.961214,13.58858,-9.69708,2.574963,11.62292,-21.83999,0.9024397
1540,-10.34408,0.06842484,0.98238,10.67968,-1.684707,3.148338,-4.332417,-0.0001639245,0,3.909511,-2.798615,-16.46146,13.67999,0.119945,-3.577412,-10.06462,0.02113944,-0.2430897,3.535295,-5.530077,-10.98824,-0.8028382,-2.962362,1.249135,-16.66501,-0.716924,13.3402,2.725055,5.39543,-10.23194,15.08013,-21.63837,-0.6327289,5.102308,-14.54439,2.244633,-6.447527,-0.289238,3.101478,23.98691,-3.350126,-5.952724,-2.357089,6.055989,1.935095,13.77675,-9.675311,2.98852,13.33739,-19.89647,0.6236961
1550,-10.24498,0.102487,1.048292,11.11028,-1.663015,3.443441,-5.36761,-0.0001912453,0,4.345281,-3.125973,-16.69711,13.68427,0.1385777,-3.615196,-10.2212,0.02256012,-0.254109,3.592432,-5.554433,-10.99322,-0.9801866,-3.10637,1.426973,-16.7086,-0.5996428,13.14909,3.013114,5.12109,-10.15597,15.46693,-21.58657,1.185312,3.817263,-11.42443,1.886059,-6.397028,-0.1454694,2.928105,24.00739,-3.391585,-5.899702,-2.22528,6.02262,1.857149,14.02578,-9.721723,3.937063,14.05987,-19.15163,0.5947903
1560,-10.16545,0.1249173,1.106945,11.49087,-1.662967,3.632271,-6.260685,-0.0001844151,0,4.721653,-3.405396,-16.8352,13.73122,0.1754539,-3.618283,-10.42457,0.02469797,-0.2733977,3.673012,-5.59193,-11.02782,-1.143637,-3.261682,1.6458,-16.7313,-0.5165194,12.99541,3.255159,4.74875,-9.878345,15.71751,-21.35052,2.641528,2.4133,-8.445857,1.497633,-6.368182,0.03948532,2.732085,24.04837,-3.449471,-5.859931,-2.05538,5.982746,1.752695,14.30205,-9.790489,4.83347,14.60473,-18.48366,0.5619739
1570,-10.10283,0.127827,1.167514,11.84598,-1.69166,3.72389,-7.072712,-0.0001980755,0,5.062834,-3.654602,-16.87146,13.83288,0.2344258,-3.619365,-10.70653,0.02781253,-0.2987072,3.797462,-5.649844,-11.06735,-1.281306,-3.419903,1.882528,-16.74826,-0.4686876,12.87575,3.492278,4.351182,-9.508484,15.84672,-20.94952,3.762183,1.018948,-5.710605,1.134359,-6.375075,0.2052813,2.524915,24.08102,-3.52379,-5.836167,-1.85899,5.928107,1.663192,14.52212,-9.816949,5.641669,15.06063,-17.86891,0.5177552
1580,-10.06546,0.1141871,1.244112,12.20636,-1.740844,3.768839,-7.855254,-0.0001502642,0,5.391506,-3.899533,-16.84241,13.99992,0.3083011,-3.64352,-11.07224,0.03205408,-0.332791,3.955176,-5.725515,-11.09865,-1.393953,-3.577523,2.11988,-16.77749,-0.4302405,12.83878,3.744183,3.933928,-9.169119,15.74378,-20.5495,4.133465,-0.2880355,-3.294651,0.7945082,-6.40836,0.347684,2.323469,24.09218,-3.614147,-5.826117,-1.639128,5.851395,1.618939,14.67136,-9.792073,6.324775,15.47076,-17.30029,0.463094
1590,-10.05019,0.08683903,1.338229,12.58824,-1.802111,3.821006,-8.645792,-0.0001570944,0,5.726834,-4.156737,-16.80181,14.23471,0.3927222,-3.68897,-11.52983,0.03752506,-0.3743001,4.151855,-5.822702,-11.12281,-1.491216,-3.733341,2.356009,-16.814,-0.4174134,12.84801,4.032355,3.515468,-8.92871,15.72694,-19.83094,4.964674,-1.478829,-1.230527,0.4735395,-6.451145,0.4684075,2.128816,24.09052,-3.706327,-5.818205,-1.381544,5.721116,1.623474,14.7369,-9.687182,6.866443,15.85873,-16.79088,0.4020255
1600,-10.07786,-0.01241045,1.55658,13.40233,-1.962655,4.060232,-10.22018,-0.0001024528,0,6.407503,-4.701233,-16.82049,14.91877,0.6063227,-3.793644,-12.74286,0.0530774,-0.4776538,4.6524,-6.094373,-11.18067,-1.666831,-4.026328,2.840831,-16.90186,-0.4721027,12.983,4.72327,2.684382,-8.722651,15.39117,-18.04384,6.477536,-2.354763,0.8936688,0.07912937,-6.520741,0.6290946,1.752453,24.07824,-3.893741,-5.779842,-0.7977034,5.438551,1.825566,14.6377,-9.441179,7.555774,16.24801,-16.50045,0.4639383
1620,-10.09843,-0.08300729,1.670935,13.80981,-2.066781,4.261126,-10.99612,-4.781133E-05,0,6.758508,-4.975458,-16.89813,15.34556,0.7444975,-3.831854,-13.49557,0.06401937,-0.5421248,4.934473,-6.276384,-11.22105,-1.755466,-4.164831,3.092122,-16.94868,-0.5565512,13.08192,5.101656,2.251337,-8.738715,15.09127,-17.06368,7.337915,-3.591178,2.989854,-0.2036718,-6.520622,0.6696181,1.556329,24.08106,-3.985914,-5.763576,-0.4817329,5.298016,1.984525,14.50877,-9.321507,7.780336,17.14366,-15.47297,0.2486604
1630,-10.12065,-0.1714309,1.786627,14.21131,-2.188645,4.49806,-11.75837,1.366038E-05,0,7.114112,-5.248789,-17.0002,15.8244,1.044459,-2.774105,-14.32691,0.07079491,-0.564406,5.174793,-6.437248,-12.41884,-1.849597,-4.294639,3.346733,-17.00086,-0.6799726,13.19233,5.471458,1.815854,-8.845867,14.73714,-16.05873,8.330814,-3.922113,3.767505,-0.3286494,-6.491868,0.6916454,1.361425,24.09059,-4.074324,-5.74201,-0.1594904,5.155257,2.155737,14.36042,-9.213167,8.001553,17.60046,-15.03353,0.1968319
1640,-10.13725,-0.2816292,1.903103,14.60253,-2.319765,4.749121,-12.50767,8.196227E-05,0,7.462981,-5.523895,-17.10599,16.33179,1.398843,-1.535314,-15.22111,0.07659374,-0.5747126,5.429897,-6.58058,-13.81978,-1.956848,-4.413614,3.60918,-17.0624,-0.83051,13.30417,5.827933,1.398858,-9.041778,14.33258,-15.0652,9.429504,-4.145245,4.251499,-0.4205793,-6.422786,0.6918094,1.162979,24.11882,-4.155016,-5.703927,0.1582588,5.004411,2.311309,14.22078,-9.11245,8.277754,17.65195,-15.19133,0.329838
1650,-10.14212,-0.4152345,2.026999,14.95977,-2.459729,5.000886,-13.21372,0.0002185661,0,7.78654,-5.800661,-17.1996,16.83506,1.776184,-0.3732531,-16.13464,0.07946242,-0.5616257,5.712408,-6.708257,-15.18548,-2.082623,-4.518491,3.868119,-17.15063,-0.9898242,13.41199,6.167994,1.024693,-9.339888,13.91289,-14.08798,10.6105,-4.361702,4.570913,-0.5051297,-6.304625,0.6682179,0.9675278,24.1586,-4.22788,-5.657453,0.456712,4.838372,2.447523,14.1488,-9.050287,8.63811,18.11076,-14.77748,0.3083766
1660,-10.12669,-0.5695831,2.15858,15.25922,-2.61058,5.24867,-13.84559,0.0003756604,0,8.073824,-6.068808,-17.27645,17.30383,2.156373,0.5760729,-17.02314,0.07907993,-0.53008,6.000838,-6.817246,-16.38182,-2.230901,-4.606724,4.118799,-17.27302,-1.143715,13.51131,6.570951,0.7241574,-9.725431,13.42013,-13.13567,11.82552,-4.627154,4.858539,-0.6016592,-6.134722,0.6158509,0.7785863,24.20344,-4.299693,-5.594049,0.729005,4.658502,2.554996,14.15294,-9.022079,9.121799,18.53215,-14.38339,0.309643
1670,-10.08834,-0.7421274,2.293711,15.48657,-2.775939,5.497613,-14.38588,0.000505434,0,8.322159,-6.320992,-17.35287,17.71442,2.537026,1.315815,-17.84912,0.07679182,-0.4897892,6.281694,-6.924426,-17.38795,-2.402652,-4.67784,4.358917,-17.42134,-1.284724,13.59875,6.933926,0.5230194,-10.19452,12.91234,-12.18078,13.04156,-4.857889,5.189837,-0.6988559,-5.91639,0.5416955,0.5931431,24.25097,-4.368671,-5.523716,0.9775878,4.460761,2.634834,14.23103,-9.023281,9.742514,19.1086,-13.10812,0.06255726
1680,-10.03058,-0.9188175,2.424466,15.67372,-2.935936,5.740131,-14.87411,0.0006556982,0,8.535847,-6.569406,-17.43168,18.07254,2.897551,1.885852,-18.60143,0.07432612,-0.4545648,6.542148,-7.024795,-18.2171,-2.61127,-4.703077,4.609255,-17.57749,-1.362855,13.68759,7.283865,0.4588492,-10.67414,12.4026,-11.28202,14.20348,-5.090005,5.523246,-0.7793398,-5.647433,0.4212929,0.386643,24.32455,-4.467224,-5.411894,1.220611,4.220486,2.700691,14.36604,-9.057719,10.47195,19.36208,-12.48481,0.03956468
1690,-9.949377,-1.069628,2.556884,15.84583,-3.052377,5.972252,-15.37163,0.0008059623,0,8.740601,-6.836951,-17.50563,18.36351,3.199186,2.312661,-19.26121,0.07165551,-0.4228991,6.779052,-7.123648,-18.88892,-2.850393,-4.721116,4.860671,-17.73247,-1.443718,13.73986,7.622412,0.4718838,-11.16819,11.86727,-10.42947,15.2964,-5.259485,5.864202,-0.8311011,-5.330096,0.2942787,0.1643245,24.41274,-4.562771,-5.291021,1.466337,3.965016,2.708737,14.54308,-9.087095,11.34064,19.57864,-11.76041,0.02797646
1700,-9.84878,-1.183419,2.685621,16.017,-3.114266,6.192041,-15.89425,0.0009425661,0,8.943141,-7.122214,-17.57894,18.59581,3.445154,2.697113,-19.83687,0.06686755,-0.3830841,6.984519,-7.21688,-19.50637,-3.109421,-4.738485,5.112858,-17.88825,-1.543937,13.78891,7.947495,0.5278606,-11.68277,11.29611,-9.62112,16.32937,-5.365858,6.248428,-0.8448781,-4.9824,0.1714514,-0.0656106,24.50673,-4.652786,-5.169263,1.704791,3.575277,2.753229,14.75044,-9.016656,12.20789,19.74421,-10.93985,0
1710,-9.759853,-1.306,2.782208,16.17966,-3.176632,6.389944,-16.36856,0.00109283,0,9.113242,-7.401869,-17.65803,18.82437,3.678904,3.002179,-20.38748,0.06108921,-0.3409232,7.186272,-7.322454,-20.0114,-3.384834,-4.764392,5.353208,-18.06392,-1.656478,13.84211,8.270278,0.615485,-12.22375,10.69042,-8.860107,17.31658,-5.394413,6.688251,-0.8230571,-4.625629,0.06352076,-0.302612,24.5942,-4.727311,-5.045972,1.961842,3.309792,2.632457,14.99062,-9.028615,13.34631,19.87924,-9.980272,-0.07132626
1720,-9.67264,-1.405981,2.851011,16.34922,-3.210332,6.5596,-16.84509,0.001263585,0,9.268661,-7.68455,-17.7378,19.02927,3.857609,3.163226,-20.89159,0.05541332,-0.3019647,7.363619,-7.430529,-20.33755,-3.670292,-4.80525,5.572075,-18.23021,-1.781054,13.89807,8.588034,0.7225344,-12.75978,10.05852,-8.166556,18.26343,-5.376146,7.164438,-0.7730374,-4.271272,-0.02312019,-0.53008,24.67973,-4.801541,-4.941337,2.224488,3.050307,2.469885,15.2474,-9.019429,14.59349,20.01114,-8.85907,-0.1557664
1730,-9.593844,-1.480669,2.89604,16.54086,-3.214936,6.699342,-17.33969,0.00145483,0,9.413629,-7.968597,-17.81408,19.22146,3.983407,3.205279,-21.355,0.05078929,-0.2697954,7.525039,-7.534689,-20.50726,-3.959679,-4.861729,5.757418,-18.42152,-1.90731,13.97854,8.871016,0.8327476,-13.28722,9.44138,-7.535973,19.20214,-5.307513,7.627744,-0.7052664,-3.930143,-0.08990578,-0.7354187,24.75111,-4.867104,-4.861759,2.48404,2.812577,2.280286,15.53073,-9.002142,15.91553,20.08845,-7.682235,-0.249446
1740,-9.529266,-1.528863,2.918932,16.7623,-3.087526,7.464953,-17.8783,0.001516302,0,9.519773,-8.26483,-18.55564,19.41774,4.059516,3.144916,-21.79501,0.04697804,-0.2438933,7.685897,-7.63792,-20.53345,-4.239931,-4.929471,5.901097,-18.62526,-2.041721,14.06603,9.096928,0.9299906,-13.79695,8.869421,-6.958542,20.14523,-5.179373,8.055696,-0.628073,-3.620825,-0.1388236,-0.9099972,24.78739,-4.925318,-4.80795,2.738096,2.588912,2.07286,15.83286,-8.971071,17.27198,20.08883,-6.492559,-0.358274
